cluster_id,cluster_label,faulttype,subcategory,faultcause,ticket_count
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,อุปกรณ์ Hang,2
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ Inno Hybrid Plus เป็น STB,บริการหลังการขาย,ลูกค้าต้องการเปลี่ยน Hybrid Box,2
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,ส่งงานไม่ถูกต้อง,2
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,Reboot,2
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,ลูกค้าเปลี่ยนใจ/ลูกค้าขอยกเลิกบริการเอง,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ Inno Hybrid Plus เป็น STB,บริการหลังการขาย,Monitor เหตุเสียครบตามเงื่อนไข,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,สายหัก/สายงอ/สายถูกดึงรั้ง,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ Inno Hybrid Plus เป็น STB,บริการหลังการขาย,หลอดไฟ LED Status เสีย,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,ทดสอบและอธิบายลูกค้า,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,อุปกรณ์คืนค่าโรงงาน,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,Port HDMI/AV/optical/usb เสีย,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ 4K เป็น Mpeg4,บริการหลังการขาย,ลูกค้าต้องการเปลี่ยน Hybrid Box,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,ช่องรายการถูกล็อค(CA14),1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,Port HDMI/AV/optical/usb เสีย,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนกล่อง Hybrid เป็น STB และเพิ่ม OTT,บริการหลังการขาย,ส่งงานไม่ถูกต้อง,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนกล่อง Hybrid เป็น STB และเพิ่ม OTT,บริการหลังการขาย,ลูกค้าเปลี่ยนใจ/ลูกค้าขอยกเลิกบริการเอง,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนกล่อง Hybrid เป็น STB และเพิ่ม OTT,บริการหลังการขาย,ไฟไม่เข้า,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,ขัดข้อง/เสีย,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ STB เป็น Inno Hybrid Plus,บริการหลังการขาย,ไม่ทราบสาเหตุ,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,ไม่มีสัญญาณ CATV หรือ ค่า RF ไม่ได้ตามค่ามาตรฐาน,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,ลูกค้าต้องการเปลี่ยน TrueID TV Box,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,ลูกค้าต้องการเปลี่ยน Modem,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยน Modem และกล่อง Inno Hybrid Plus,บริการหลังการขาย,กล่องรับสัญญาณขัดข้อง (ER16/E048),1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ Inno Hybrid Plus เป็น STB,บริการหลังการขาย,ค่าสัญญาณดี แต่พบภาพขาดหาย/ ภาพแตก/ เสียงขาดหาย,1
3,เปลี่ยนอุปกรณ์ STB เป็น 4K | บริการหลังการขาย | ส่งงานไม่ถูก,เปลี่ยนอุปกรณ์ Inno Hybrid Plus เป็น STB,บริการหลังการขาย,Modemไม่ lock/ไม่ Synch/High Loss,1
